post_id,post_text,time,comments,shares,reactions,reaction_count,thích,thương thương,yêu thích,haha,buồn,wow,phẫn nộ
623682999976746,"|𝐂𝐮𝐨̣̂𝐜 𝐭𝐡𝐢| 𝐒𝐭𝐨𝐫𝐲 𝐨𝐟 𝐭𝐡𝐞 𝐲𝐞𝐚𝐫 - 𝐂𝐚̂𝐮 𝐜𝐡𝐮𝐲𝐞̣̂𝐧 𝐜𝐮̉𝐚 𝐧𝐚̆𝐦
🤜🤛 Bài dự thi của bạn ST

Tôi đã đến với bóng rổ vào một ngày hạ oi! Mọi chuyện chỉ là tình cờ khi trước đó, tôi hoàn toàn không biết chút gì về bóng rổ. Được tặng vé free đi xem một trận ở chặng regular season, tôi tỉnh bơ. Một đứa chưa bao giờ thực sự hứng thú với thể thao đã ''ngợp'' trong bầu không khí của tối hôm ấy.

Như một ''lối mòn'' của bản thân, tôi chọn ngồi bên khán đài cố động viên Cần Thơ chỉ đơn giản là vì thấy bên đây đang ''lép vế'' hơn về khoản cổ vũ. Trận đấu bắt đầu, mọi người hào hứng, tích cực cổ vũ các thứ xong tôi thấy vui quá thể thế cũng bắt chước cổ vũ theo. Từng tiếng hô, khẩu hiệu đều rất ''nhiệt'' khiến tôi chỉ muốn đắm mình trong bầu không khí ấy mãi. Dù trận hôm đấy có nhiều ngôi sao, tôi đã bị Bam gây ấn tượng mạnh. Chú chơi rất ''cháy'' hôm ấy và ẵm luôn MVP. May mắn được chụp ảnh cùng chú, nói chuyện vài ba câu khiến tôi như trên mây. Chú rất ấm áp, tôi đã rất vui và rất rất muốn gặp lại chú lần nữa.

""Ước nguyện'' của tôi hoàn thành khi lại may mắn được xem Bam đấu một trận trực tiếp. Trận đấu với Heat không hề dễ dàng, nhưng chú đã giữ lửa cho team và thi đấu rất nhiệt đến tận cuối cùng. Hôm ấy, vì đã có kinh nghiệm xem ''những'' một trận bóng rổ nên tôi và các chị em cổ vũ, hét to như chưa từng được hét vậy. Kết quả không như mong đợi khiến tôi lo là sẽ không được nói chuyện với Bam lần nữa. May sao mà sau trận chú vẵn ở lại. Chỉ là nói chuyện thêm với chú vài câu, bắt tay vài lần mà lòng tui lâng lâng khó tả. Lại là cảm giác ấm áp.

Bam đã mang tui đến với bóng rổ, hẳn thế. Không có chú, có thể tôi sẽ chẳng bao giờ tìm được một người mang lại động lực cho tôi nhiều thế, sẽ chẳng thể nào biết được, bóng rổ không chỉ đơn giản là thể thao, mà nó còn gắn liền với những con người ''truyền lửa''.

Tối hôm ấy, tôi đã nói tôi khá buồn vì đây có thể là lần cuối tôi được gặp chú. Tôi không chắc chú nhớ điều ấy nhưng ''lửa'' chú thắp trong tôi qua hai lần gặp vẫn nhen nhóm, thôi thúc tôi đến tận bây giờ.

Chỉ muốn nói cảm ơn và biết ơn vì đã may mắn được biết đến Bam, biết đến bóng rổ, với những con người, câu chuyện vô cùng đặc biệt!

🔥 Ballers có thể dùng biệt danh để dự thi nên đừng ngần ngại chia sẻ với VBA nha!

#VBA #VBA2023 #SOTY",2023-10-07 20:00:09,1,0,"{'thích': 13, 'yêu thích': 6, 'thương thương': 1}",20,13,1,6,0,0,0,0
623616453316734,"|𝐂𝐮𝐨̣̂𝐜 𝐭𝐡𝐢| 𝐒𝐭𝐨𝐫𝐲 𝐨𝐟 𝐭𝐡𝐞 𝐲𝐞𝐚𝐫 - 𝐂𝐚̂𝐮 𝐜𝐡𝐮𝐲𝐞̣̂𝐧 𝐜𝐮̉𝐚 𝐧𝐚̆𝐦
🤜🤛Bài dự thi của bạn An Kiều

Lời hứa.
Tôi đã đợi 52 ngày để tin rằng rằng idol có thể giữ lời hứa với fan.

Nhắc tới hậu vệ dẫn bóng khéo léo, ông hoàng crunch time Madarious Gibbs thì có lẽ không phải chỉ một mình tôi ngưỡng mộ, mà có rất nhiều fan quả bóng cam ở mảnh đất hình chữ S này yêu thích lối chơi thông minh của anh ấy.

Trận đầu tiên của mùa giải 2023 trên sân nhà “Thủy cung” đã được “Aquafans” phủ một màu vàng xanh truyền thống của Nha Trang Dolphins khi đối đầu với Thang Long Warrios. “Beach City Boys” đã không làm người hâm mộ thất vọng khi đem lại một chiến thắng ngọt ngào tròn 100 điểm và Gibbs là MVP của trận đấu. Kết thúc trận, khi chụp ảnh cùng Gibbs tôi đã hỏi là: ""Mũ MVP bạn tặng cho fan thật à?"" Anh ấy đã trả lời với tôi: ""Bạn thích mũ MVP hả, trận tiếp theo tôi sẽ tặng bạn.""

“Trận tiếp theo” tưởng như rất gần mà lại xa đến vậy. Chuỗi trận sân khách của đội với nhiều nỗi buồn thua cuộc, hoặc khi đội chiến thắng thì cầu thủ khác nhận mũ MVP.

Cho đến ngày 29 tháng 8, trận đấu trên sân nhà gặp Cantho Catfish, Gibbs được triple double đầu tiên trong màu áo vàng và cũng đã 2 năm rồi anh ấy mới đạt được chỉ số đẹp như vậy. Sau khi bước ra từ khung hình phỏng vấn MVP của đài truyền hình VTV Cab, Gibbs đã cởi mũ ra và tặng cho tôi. Idol đã nhớ và giữ lời hứa với fan dù cho lời đã nói ra gần hai tháng trước. Khoảnh khắc ấy tôi có cảm giác rằng Gibbs không chỉ là một cầu thủ chơi hết mình trên sân bóng mà còn là một người có nhân cách tuyệt vời, đối xử chân thành với fan.

Tôi cũng đã hứa với Gibbs rằng tôi sẽ ủng hộ anh ấy dù ở sân nhà hay sân khách, đó là động lực để tôi đi Hà Nội và Sài Gòn đồng hành cùng đội trong những trận đấu quan trọng nhất của Nha Trang Dolphins ở Playoffs và Finals.

Idol giữ lời nên fan cũng vậy!

P/s: Photo by Long Nguyễn

#VBA #VBA2023 #SOTY",2023-10-07 17:30:05,34,4,"{'thích': 90, 'yêu thích': 59, 'thương thương': 20}",169,90,20,59,0,0,0,0
623491633329216,"|𝐂𝐮𝐨̣̂𝐜 𝐭𝐡𝐢| 𝐒𝐭𝐨𝐫𝐲 𝐨𝐟 𝐭𝐡𝐞 𝐲𝐞𝐚𝐫 - 𝐂𝐚̂𝐮 𝐜𝐡𝐮𝐲𝐞̣̂𝐧 𝐜𝐮̉𝐚 𝐧𝐚̆𝐦
🌱 Bài dự thi của bạn Thủy Lê

Năm 2023 là năm đầu tiên tôi biết đến bóng rổ. Cái duyên đến với bóng rổ 🏀 của tôi rất đặc biệt. Tôi muốn chia sẻ câu chuyện của tôi đến mọi người.

Từ trước đến nay, tô không đam mê bất kỳ môn thể thao nào. Tôi chỉ biết đến bóng rổ 🏀 từ tháng 4 nhưng cũng chỉ dừng lại ở việc biết. Cho đến trận tập trung của VBA 2023 ngày 27/6, tôi được đi xem cùng chị bạn, chị ấy là fan của Cantho Catfish và rất thích Michael Soy. Tôi không hề biết Michael Soy là ai cho đến khi tôi xem trận này. Tôi không ngờ rằng mình sẽ thích anh ngay từ lần đầu, như thể tiếng sét ái tính vậy 😆. Tôi bắt đầu tìm hiểu về anh và anh trở thành động lực của tôi. Có lẽ với mọi người câu chuyện này rất bình thường nhưng với tôi nó rất đặc biệt. Khoảng thời gian đó, tôi gặp khó khăn trong việc cân bằng cảm xúc, loay hoay không biết làm thế nào để thoát ra khỏi những cảm xúc tiêu cực và tôi không biết phải bước tiếp con đường phía trước như thế nào 😔. Michael Soy như là một tia sáng 🔆, chiếu rọi vào cuộc sống của tôi. Tôi nhìn thấy sự cố gắng của anh và tự hỏi: “Anh làm được thì tôi cũng làm được, tôi cũng sẽ cố gắng để đạt được điều tôi mong muốn như anh”. Cũng vì thế mà tôi bắt đầu đi học bóng rổ. Lúc này, tôi càng hiểu rõ hơn bóng rổ khó đến như thế nào và anh ấy đã phải cố gắng ra sao.

Bóng rổ quả thực rất đặc biệt. Tôi sẽ tiếp tục ủng hộ và theo dõi anh Soy trong sự nghiệp bóng rổ sau này. Và cũng sẽ tiếp tục là fan trung thành của VBA.

🔥 Hãy cùng tham gia để chia sẻ những cảm xúc cá nhân về VBA 2023 (có thể là lần đầu tiên gặp crush trên sân, được truyền cảm hứng về một công việc thuộc giải đấu hoặc khi tận hưởng bầu không khí cuồng nhiệt cùng những người bạn chung đam mê...) và nhận giải thưởng là các phần quà trị giá hơn 3 triệu từ VBA thôi các Ballers ơi!

🔥 Ballers có thể dùng biệt danh để dự thi nên đừng ngần ngại chia sẻ với VBA nha!

#VBA #VBA2023 #SOTY",2023-10-07 12:00:06,1,2,"{'thích': 22, 'yêu thích': 10, 'thương thương': 2}",34,22,2,10,0,0,0,0
623150053363374,"|𝐂𝐮𝐨̣̂𝐜 𝐭𝐡𝐢| 𝐒𝐭𝐨𝐫𝐲 𝐨𝐟 𝐭𝐡𝐞 𝐲𝐞𝐚𝐫 - 𝐂𝐚̂𝐮 𝐜𝐡𝐮𝐲𝐞̣̂𝐧 𝐜𝐮̉𝐚 𝐧𝐚̆𝐦
👨‍👦‍👦 Bài dự thi của bạn Jordan2509

Hà Nội ngày 08.08.2023, trận đấu Derby giữa 2 đội bóng của Thủ đô: Hanoi Buffaloes và Thang Long Warriors diễn ra thật gay cấn. Mình đi cùng 2 con trai và được vào hoàn cảnh: mỗi bạn cổ vũ 1 đội bóng. Bạn lớn thì đam mê đội bóng Thang Long Warriors, còn bạn bé thì cổ vũ cho đội Hanoi Buffaloes. Với mình, mỗi đội bóng đều gắn với những ký ức mà phong trào bóng rổ ở Hà Nội có cách đây hơn 25 năm với nhiều kỷ niệm ngọt ngào.

Ngày đó, phong trào bóng rổ trong học sinh sinh viên tại Hà Nội bắt đầu phát triển. Những giải thi đấu cấp thành phố giữa các đội đại diện các trường PTTH và Đại học thường xuyên diễn ra. Năm 1997 đội bóng rổ trường Hà Nội-Amsterdam của mình đã chiến thắng các đội bóng đến từ các trường Đại học và lên ngôi vô địch giải bóng rổ Học sinh-Sinh viên toàn quốc. Cùng năm đó và những năm sau: mình và đội bóng rổ Hà Nội-Amsterdam tiếp tục giành những giải vô địch cấp thành phố dành cho các trường PTTH.

Những kỷ niệm đẹp về bóng rổ đó cứ ùa về mỗi khi được cùng 2 con trai ra sân thưởng thức những trận đấu gay cấn nảy lửa trong hệ thống giải VBA. Mình cám ơn bóng rổ là điểm kết nối để 3 bố con thêm yêu thương nhau và truyền cảm hứng cho các con. Bạn lớn giờ đây đã là 1 thành viên trong đội bóng rổ Hulk của ASA còn bạn bé thì đã tham gia đội bóng HNBA. Cám ơn bóng rổ, cám ơn VBA, nơi ngập tràn yêu thương.

🔥 Hãy cùng tham gia để chia sẻ những cảm xúc cá nhân về VBA 2023 (có thể là lần đầu tiên gặp crush trên sân, được truyền cảm hứng về một công việc thuộc giải đấu hoặc khi tận hưởng bầu không khí cuồng nhiệt cùng những người bạn chung đam mê...) và nhận giải thưởng là các phần quà trị giá hơn 3 triệu từ VBA thôi các Ballers ơi!

🔥 Ballers có thể dùng biệt danh để dự thi nên đừng ngần ngại chia sẻ với VBA nha!

#VBA #VBA2023 #SOTY",2023-10-06 20:44:59,33,4,"{'thích': 140, 'yêu thích': 32}",172,140,0,32,0,0,0,0
623049816706731,"[𝐓𝐇𝐀𝐍𝐊 𝐘𝐎𝐔 - BHD] 🏀

🫶 VBA xin hân hạnh cảm ơn BHD Star Cineplex – Đối tác đồng hành phát triển thương hiệu trong mùa giải VBA 5x5 2023.

🏀 Sự góp mặt của BHD đã mang đến nhiều phần quà, ưu đãi hấp dẫn cho cácXem thêm fan bóng rổ sau những phút giây gây cấn xem thi đấu. Bên cạnh đó, BHD đã đồng hành cùng VBA lan tỏa những khoảnh khắc hào hứng của các fan hâm mộ và vận động viên.

🤝 VBA xin chúc cho BHD phát triển ngày càng lớn mạnh và hy vọng hai bên sẽ có cơ hội đồng hành cùng nhau trong những giải đấu sắp tới.

#VBA #VBA2023 #BHD #BHDStar",2023-10-06 16:39:06,0,0,"{'thích': 30, 'yêu thích': 3}",33,30,0,3,0,0,0,0
622466443431735,"[𝐓𝐇𝐀𝐍𝐊 𝐘𝐎𝐔 - Vifa Sport]

🫶VBA xin chân thành gửi lời cảm ơn đến VIỆT PHÁP - VifaSport - Nhà Sản Xuất Dụng Cụ Thể Thao Chuyên Nghiệp

🏀Là thương hiệu cung cấp dụng cụ thể thao hàng đầu Việt Nam, các trụ rổ củaXem thêm Vifa được thiết kế theo chuẩn FIBA, luôn mang đến cảm giác an toàn cho các cầu thủ. Độ chắc chắn của trụ rổ luôn được thể hiện qua nhiều cú Slam Dunk đẹp mắt, mãn nhãn cho khán giả.

🤝VBA xin chúc cho Vifa Sport phát triển ngày càng lớn mạnh và hy vọng hai bên sẽ có cơ hội đồng hành cùng nhau trong những giải đấu sắp tới.

#VBA #VBA2023 #Thankyou #Vifasport",2023-10-05 16:44:39,1,0,"{'thích': 40, 'yêu thích': 10}",50,40,0,10,0,0,0,0
622418846769828,"[THANK YOU - California Fitness & Yoga Centers Vietnam] 🏀

🤝VBA xin cảm ơn sự đồng hành của California Fitness & Yoga Centers Vietnam trong suốt mùa giải VBA 5x5 2023, đã tạo điều kiện cho các vận động viên đượcXem thêm rèn luyện thể hình, duy trì sức khỏe ổn định trong suốt lịch trình thi đấu căng thẳng.

🫶VBA xin chúc cho California Fitness & Yoga Centers Vietnam phát triển ngày càng lớn mạnh và hy vọng hai bên sẽ có cơ hội đồng hành cùng nhau trong những giải đấu sắp tới.

#California #VBA #VBA2023 #CaliforniaFitnessFestival #MộtĐờiSốngKhỏe #OneLifeLiveWell #MộtĐờiKeooo #MộtĐờiVuiii #MộtĐờiKhỏeee",2023-10-05 14:30:03,1,0,"{'thích': 26, 'yêu thích': 9}",35,26,0,9,0,0,0,0
622051493473230,"|𝐂𝐮𝐨̣̂𝐜 𝐭𝐡𝐢| 𝐒𝐭𝐨𝐫𝐲 𝐨𝐟 𝐭𝐡𝐞 𝐲𝐞𝐚𝐫 - 𝐂𝐚̂𝐮 𝐜𝐡𝐮𝐲𝐞̣̂𝐧 𝐜𝐮̉𝐚 𝐧𝐚̆𝐦
🐯 Bài dự thi của bạn NguyenThuyr

Đến với VBA đã tròn 1 năm, cũng là tròn 1 năm đến với Saigon Heat và Saigon Heat Fanclub. Khi mọi người hỏi mình rằng: “Vì sao mình thích Saigon Heat”, mình trả lời rằng: “Thực ra là mình thích Saigon Heat Fanclub, và yêu ngay từ cái nhìn đầu tiên“.

Có lẽ mọi người sẽ thấy ngược, vì thông thường sẽ là thích 1 đội bóng nào đó hoặc cầu thủ nào đó rồi mới gia nhập Fanclubs, nhưng mình thì ngược lại, mình đã không thể cưỡng lại ngọn lửa nhiệt huyết toả ra từ khán đài của CIS, nhất là khu vực Heatzone. Đó là quãng thời gian mình mới tới thành phố Hồ Chí Minh được 3 tháng và đang mất đi sự cân bằng của bản thân, cũng là quãng thời gian mình khao khát tìm cách thắp sáng lại ngọn lửa bên trong mình, và mình đã gặp Saigon Heat FC, sự khao khát của mình đã được lắng nghe và đáp lại.

Gặp được một tập thể, một môi trường văn minh, lịch sự, tỉnh táo - đó là một món quà. Được đồng hành cùng nguồn năng lượng tích cực, nhiệt huyết và cùng nhau lan toả thì đó là một may mắn lớn đối với mình.

Cám ơn VBA, Saigon Heat và Saigon Heat Fanclub đã cho mình cơ hội được là 1 phần nhỏ bé trong bạn!

🔥 Hãy cùng tham gia để chia sẻ những cảm xúc cá nhân về VBA 2023 (có thể là lần đầu tiên gặp crush trên sân, được truyền cảm hứng về một công việc thuộc giải đấu hoặc khi tận hưởng bầu không khí cuồng nhiệt cùng những người bạn chung đam mê...) và nhận giải thưởng là các phần quà trị giá hơn 3 triệu từ VBA thôi các Ballers ơi!

🔥 Ballers có thể dùng biệt danh để dự thi nên đừng ngần ngại chia sẻ với VBA nha!

#VBA #VBA2023 #SOTY",2023-10-04 20:30:00,1,2,"{'thích': 37, 'yêu thích': 47, 'thương thương': 1}",85,37,1,47,0,0,0,0
621970930147953,"[𝐓𝐇𝐀𝐍𝐊 𝐘𝐎𝐔 - Play Nutrition] 🫶

🏀 VBA xin chân thành gửi lời cảm ơn đến đối tác dinh dưỡng của mùa giải VBA 2023 - PLAY NUTRITION .

🏀 VBA rất hạnh khi có thêm một mùa giải nữa được đồng hành cùng với PlayXem thêm Nutrition. Sự hợp tác của Play Nutrition đã góp phần cung cấp bữa ăn nhẹ bằng Thanh Năng Lượng PLAY tiện lợi, thơm ngon, đa dạng mùi vị cho các Cầu Thủ và Ban Huấn Luyện trong quá trình tập luyện và thi đấu xuyên suốt Giải VBA 2023.

🏀 VBA xin chúc cho Play Nutrition phát triển ngày càng lớn mạnh và hy vọng hai bên sẽ có cơ hội đồng hành cùng nhau trong những giải đấu sắp tới.

#VBA #VBA2023 #Thankyou #PLAYNutrition #ThanhNăngLượngPLAY #PLAYEnergyBar",2023-10-04 16:56:27,0,1,"{'thích': 28, 'yêu thích': 7, 'thương thương': 1}",36,28,1,7,0,0,0,0
621381610206885,"𝐕𝐁𝐀 𝐀𝐖𝐀𝐑𝐃𝐒 𝟐𝟎𝟐𝟑 - MOMENT OF GLORY l Khoảnh khắc ấn tượng
Favourite player of the year - Cầu thủ được yêu thích nhất năm
1/ Đinh Thanh Tâm - Hanoi Buffaloes
2/ Phạm Nhật Thái Quang - Thang Long Warriors
3/Xem thêm William Tran - Danang Dragons
4/ Dominique Tham - Nha Trang Dolphins
5/ Võ Kim Bản - Saigon Heat
6/ Vincent Nguyễn - Ho Chi Minh City Wings
7/ Michael Soy - Cantho Catfish

Cập nhật: Cầu thủ có tổng lượt bình chọn cao nhất từ Fan sẽ là người chiến thắng tại hạng mục được bình chọn. Kết quả sẽ được công bố tại đêm trao giải VBA AWARDS 2023.

Hạn bầu chọn: 03/10 - 23h59, ngày 08/10
Cách tính điểm bình chọn như sau:
1 tài khoản comment ""Tên cầu thủ - Đội bóng"" tại post này = 1 phiếu

#VBA #VBA2023 #VBAAwards2023 #Petrolimex",2023-10-03 12:30:04,1578,30,"{'thích': 1067, 'yêu thích': 460, 'haha': 4, 'wow': 1, 'thương thương': 10}",1542,1067,10,460,4,0,1,0
610861514592228,"VBA FINALS 2023 🏆

——————
ĐẶT VÉ NGAY TẠI: https://ticket.vba.vn
BXH - Lịch thi đấu: http://vba.vn/
Follow kênh TikTok và Instagram: vba_officialvn
Follow kênh Youtube: https://youtube.com/@vbaofficial

#VBA #Xem thêmVBA2023 #VBF #VTVcab #Petrolimex #Anta #CaolongRungtocNhansamDo #PJICO #PlayNutrition #Givral #Spalding #McDonalds #California #VifaSport #IRC #BHDStar",2023-09-15 20:05:03,12,5,"{'thích': 214, 'yêu thích': 85, 'thương thương': 2}",301,214,2,85,0,0,0,0
606368185041561,"4 TEAMS - 1 CHAMP 🏆
——————
ĐẶT VÉ NGAY TẠI: https://ticket.vba.vn
BXH và lịch thi đấu: http://vba.vn/
Follow kênh TikTok và Instagram: vba_officialvn
Follow kênh Youtube: https://youtube.com/@VBAofficial
#VBA #Xem thêmVBA2023 #VBF #VTVcab #Anta #CaolongRungtocNhansamDo #PlayNutrition #Spalding #Revive #McDonalds #California #VifaSport #IRC #BHDStar",2023-09-08 15:00:54,2,2,"{'thích': 97, 'yêu thích': 26, 'wow': 1}",124,97,0,26,0,0,1,0
599791245699255,Thang Long Wariors by PJICO 42 - 32 Saigon Heat l HALF - Game 58,2023-08-27 20:32:47,0,0,{'like': 17},17,0,0,0,0,0,0,0
599221042422942,Highlights từ hai hiệp đấu đầu tiên của Game 57 giữa Danang Dragons - Ho Chi Minh City Wings,2023-08-26 20:46:58,0,0,{'like': 11},11,0,0,0,0,0,0,0
598635269148186,"Game 56 - Half: Cantho Catfish 30 - 31 Hanoi Buffaloes
Udun Osakue (9 PTS - 3 REB - 2 AST)
Brachon Griffin (10 PTS - 5 REB)
Cả hai đội bóng đều gặp rất nhiều khó khăn khi các tay ném chưa thật sự vào tay.
SauXem thêm hai hiệp đấu đầu tiên, Hanoi Buffaloes là đội đang có được lợi thế mong manh với 1 điểm dẫn trước. Liệu Cantho Catfish và Hanoi Buffaloes có thể tìm lại cảm giác ném ở hai hiệp đấu sau?

——————
ĐẶT VÉ NGAY TẠI: https://ticket.vba.vn
BXH - Lịch thi đấu: http://vba.vn/
Follow kênh TikTok và Instagram: vba_officialvn
Follow kênh Youtube: https://youtube.com/@vbaofficial
#VBA #VBA2023 #VBF #VTVcab #Anta #CaolongRungtocNhansamDo #PJICO #PlayNutrition #Givral #Spalding #McDonalds #California #VifaSport #IRC #BHDStar",2023-08-25 20:35:17,0,0,{'like': 27},27,0,0,0,0,0,0,0
595929382752108,Game 53- Player of The Game: Nguyễn Phúc Vinh (11 PTS - 7 REB - 3 STL),2023-08-20 22:15:02,0,0,{'like': 34},34,0,0,0,0,0,0,0
595872632757783,"Robert Sampson và Yevgen Sakhniuk ""ăn miếng trả miếng"" #VBA #VBA2023",2023-08-20 20:24:15,0,0,{'like': 9},9,0,0,0,0,0,0,0
595862239425489,"Trần Văn Trung ""đứng không vững"" trước Madarious Gibbs #VBA #VBA2023",2023-08-20 19:56:52,0,0,{'like': 10},10,0,0,0,0,0,0,0
594789379532775,Danang Dragons khởi đầu trận đấu với chuỗi run 7-0,2023-08-18 19:53:26,0,0,{'like': 13},13,0,0,0,0,0,0,0
590270016651378,"THỨ NĂM RỒI! CÙNG CHÀO ĐÓN BST HAPPY MEAL ĐẾN TỪ McDonald's

#VBA #VBA2023 #McDonaldsVietnam #ThêmGắnKếtThêmVui",2023-08-10 15:37:30,0,0,{'like': 12},12,0,0,0,0,0,0,0
589836180028095,Highlight nửa đầu trận đấu giữa Danang Dragons - Cantho Catfish,2023-08-09 20:45:15,0,0,{'like': 24},24,0,0,0,0,0,0,0
589820010029712,Jairus Holder giúp Danang Dragons vươn lên dẫn trước sau 10 phút thi đấu,2023-08-09 20:05:54,0,0,{'like': 10},10,0,0,0,0,0,0,0
589817933363253,Danang Dragons đang thi đấu rất tốt ở hiệp đấu đầu tiên,2023-08-09 19:59:53,0,0,{'like': 19},19,0,0,0,0,0,0,0
589265270085186,Anthony January ghi 16 trên tổng số 18 điểm của Hanoi Buffaloes,2023-08-08 20:04:57,0,0,{'like': 22},22,0,0,0,0,0,0,0
589263120085401,Cả hai đại diện của Thủ đô đang liên tục ăn miếng trả miếng trong hiệp 1,2023-08-08 19:58:45,0,0,{'like': 19},19,0,0,0,0,0,0,0
587403336938046,Nha Trang Dolphins quay trở lại trận đấu với chuỗi run điểm của riêng mình,2023-08-05 21:09:16,0,0,{'like': 15},15,0,0,0,0,0,0,0
587396993605347,Chuỗi run điểm giúp Thang Long Warriors by PJICO bỏ xa đối thủ ở đầu hiệp 3,2023-08-05 20:55:19,0,0,{'like': 17},17,0,0,0,0,0,0,0
587387046939675,Cùng xem lại những tình huống đáng chú ý của hai hiệp đấu đầu tiên của Game 42,2023-08-05 20:38:14,0,0,{'like': 10},10,0,0,0,0,0,0,0
587377803607266,"Bên phía Thang Long Warriors by PJICO, Sameen Swint cũng đang có cho mình một trận đấu rất hiệu quả",2023-08-05 20:18:42,0,0,{'like': 17},17,0,0,0,0,0,0,0
587364303608616,John Fields và Sameen Swint với hai cú block liên tiếp!,2023-08-05 19:53:04,0,0,{'like': 11},11,0,0,0,0,0,0,0
586588290352884,Top 5 Tình huống Block đẹp mắt - Week 5 l VBA 2023,2023-08-04 18:00:08,0,0,{'like': 17},17,0,0,0,0,0,0,0
585740460437667,Robert Sampson với cú úp rổ dũng mãnh!,2023-08-02 21:10:37,0,0,{'like': 35},35,0,0,0,0,0,0,0
585739097104470,Highlight hiệp thi đấu thứ 3 của trận đấu giữa Ho Chi Minh City Wings - Nha Trang Dolphins,2023-08-02 21:07:29,0,0,{'like': 9},9,0,0,0,0,0,0,0
585713933773653,Highlight hiệp đấu thứ nhất của game 40: Ho Chi Minh City Wings - Nha Trang Dolphins,2023-08-02 20:11:44,0,0,{'like': 11},11,0,0,0,0,0,0,0
585710747107305,Cú block của Phúc Vinh dành cho Vincent Nguyen!,2023-08-02 20:02:52,0,0,{'like': 14},14,0,0,0,0,0,0,0
585181120493601,Joshua Keyes đang tận dụng tốt khoảng thời gian John Fields không có trên sân,2023-08-01 21:05:15,0,0,{'like': 23},23,0,0,0,0,0,0,0
585169013828145,Cantho Catfish đang là đội khởi đầu tốt hơn ở hiệp 3 với hai tình huống ném xa thành công liên tiếp,2023-08-01 20:50:43,0,0,{'like': 17},17,0,0,0,0,0,0,0
585163887161991,Highlights hai hiệp đấu đầu tiên trận đấu giữa Thang Long Warriors by PJICO - Cantho Catfish,2023-08-01 20:39:37,0,0,{'like': 11},11,0,0,0,0,0,0,0
584324573912589,"𝐕𝐁𝐀 𝟐𝟎𝟐𝟑 🏀🏆

#VBA #VBA2023 #VBF #VTVcab #Anta #CaolongRungtocNhansamDo #PJICO #PlayNutrition #Spalding #Timo #McDonaldsVietnam #California #VifaSport #irc #BHD",2023-07-31 10:23:56,0,0,"{'thích': 110, 'yêu thích': 11, 'haha': 5, 'thương thương': 2}",128,110,2,11,5,0,0,0
582883144056732,Highlight hiệp thi đấu thứ 3 của trận chiến giữa City Wings và Catfish,2023-07-28 21:14:22,0,0,{'like': 18},18,0,0,0,0,0,0,0
582875880724125,Highlight hai hiệp đấu đầu tiên của Game 36,2023-07-28 20:57:04,0,0,{'like': 14},14,0,0,0,0,0,0,0
582863824058664,Pha lên rổ cực khó ở những giây cuối của Vincent Nguyen,2023-07-28 20:37:59,0,0,{'like': 14},14,0,0,0,0,0,0,0
582841987394181,Những tình huống đáng chú ý của hiệp 1 game 36 giữa Ho Chi Minh City Wings - Cantho Catfish,2023-07-28 20:10:57,0,0,{'like': 9},9,0,0,0,0,0,0,0
582831280728585,Điểm số đầu tiên của Joshua Keyes với đội bóng mới!,2023-07-28 19:49:15,0,0,{'like': 15},15,0,0,0,0,0,0,0
582589370752776,"🔥🔥ANTA TUNG FLASHSALE MUA 2 TẶNG 1 CHỈ TRONG 4 NGÀY 28/7-31/7

💥Chốt tháng 7 với Flashsale cực nóng chỉ trong 4 ngày từ 28/7-31/7- Thỏa sức mua sắm hàng trăm thiết kế ANTA Sports Vietnam mới vừa cập bến. Cơ hộiXem thêm duy nhất để rinh các item mới nhất từ nhà ANTA với giá siêu hời. Cuối tuần này đến ANTA shopping ngay thôi nào các baller ơi‼️

🔰 TẶNG THÊM NGAY 1 SẢN PHẨM KHI MUA 2 SẢN PHẨM bất kỳ
🔰 TẶNG MÁY LỌC KHÔNG KHÍ 3,99 TRIỆU cho hóa đơn từ 9 triệu
🔰 Áp dụng cho tất cả sản phẩm: quần áo/ giày dép/ phụ kiện (không bao gồm tất).

📍 Chương trình sẽ diễn ra tại Hệ thống ANTA trên toàn quốc. Địa chỉ cụ thể tại: https://bit.ly/3PUTVW9

Chốt mẫu đinh rinh ngay kẻo lỡ thôi nào‼️

ANTA-KEEP MOVING

#anta #antasportsvietnam #sale #flashsale #mua2tang1",2023-07-28 10:00:03,0,0,{'like': 16},16,0,0,0,0,0,0,0
2246814392170732,"Xuân đã về 🏀🏵️

#VBA #VBA2023",2023-01-21 23:49:15,2,1,"{'thích': 361, 'yêu thích': 118, 'haha': 1, 'thương thương': 5}",485,361,5,118,1,0,0,0
2246814298837408,"Wishing you a HAPPY NEW YEAR ❤️

#VBA #VBA2023",2023-01-21 23:49:07,0,1,"{'thích': 81, 'yêu thích': 15, 'thương thương': 3}",99,81,3,15,0,0,0,0
2221546148030890,"🎄 🏀 Merry Christmas
#VBA #Christmas2022",2022-12-21 17:37:11,4,0,"{'thích': 89, 'yêu thích': 17}",106,89,0,17,0,0,0,0
2221545474697624,"🎄 🏀 Merry Christmas
#VBA #Christmas2022",2022-12-21 17:36:22,2,0,"{'thích': 486, 'yêu thích': 139, 'haha': 1, 'wow': 1, 'thương thương': 3}",630,486,3,139,1,0,1,0
